# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
375.760797;-24.350989;28.320222;1.133875;-0.004919;7.500000;0.000000
375.960776;-24.266307;28.501336;1.133044;-0.003400;7.500000;0.000000
376.160755;-24.181492;28.682413;1.132515;-0.001883;7.500000;0.000000
376.360734;-24.096597;28.863485;1.132291;-0.000365;7.500000;0.000000
376.560714;-24.011672;29.044585;1.132369;0.001150;7.500000;0.000000
376.760693;-23.926769;29.225746;1.132751;0.002664;7.500000;0.000000
376.960672;-23.841941;29.407001;1.133435;0.004175;7.500000;0.000000
377.160651;-23.757312;29.588134;1.133779;-0.001785;7.500000;0.000000
377.360630;-23.672617;29.769243;1.132705;-0.008959;7.500000;0.000000
377.560609;-23.587583;29.950229;1.130196;-0.016131;7.500000;0.000000
377.760588;-23.501958;30.130956;1.126253;-0.023303;7.500000;0.000000
377.960568;-23.415489;30.311288;1.120875;-0.030480;7.500000;0.000000
378.160547;-23.327923;30.491088;1.114062;-0.037660;7.500000;0.000000
378.360526;-23.239007;30.670221;1.105812;-0.044843;7.500000;0.000000
378.560505;-23.148488;30.848549;1.096126;-0.052021;7.500000;0.000000
378.760484;-23.056112;31.025938;1.085005;-0.059186;7.500000;0.000000
378.960463;-22.961627;31.202251;1.072451;-0.066322;7.500000;0.000000
379.160442;-22.864753;31.377417;1.058623;-0.071608;7.500000;0.000000
379.360422;-22.765360;31.551208;1.043779;-0.076696;7.500000;0.000000
379.560401;-22.663320;31.723436;1.027909;-0.081865;7.500000;0.000000
379.760380;-22.558499;31.893922;1.011001;-0.087110;7.500000;0.000000
379.960359;-22.450765;32.062491;0.993044;-0.092424;7.500000;0.000000
380.160338;-22.339983;32.228963;0.974026;-0.097796;7.500000;0.000000
380.360317;-22.226021;32.393161;0.953939;-0.103209;7.500000;0.000000
380.560296;-22.108744;32.554908;0.932776;-0.108640;7.500000;0.000000
380.760275;-21.988020;32.714026;0.910534;-0.114063;7.500000;0.000000
380.960255;-21.863715;32.870338;0.887216;-0.119444;7.500000;0.000000
381.160234;-21.735727;33.023668;0.863269;-0.119770;7.500000;0.000000
381.360213;-21.604080;33.173924;0.839371;-0.119497;7.500000;0.000000
381.560192;-21.468851;33.321030;0.815515;-0.119281;7.500000;0.000000
381.760171;-21.330117;33.464908;0.791690;-0.119124;7.500000;0.000000
381.960150;-21.187957;33.605481;0.767885;-0.119027;7.500000;0.000000
382.160129;-21.042449;33.742672;0.744085;-0.118988;7.500000;0.000000
382.360109;-20.893669;33.876404;0.720280;-0.119009;7.500000;0.000000
382.560088;-20.741697;34.006598;0.696457;-0.119088;7.500000;0.000000
382.760067;-20.586610;34.133178;0.672604;-0.119224;7.500000;0.000000
382.960046;-20.428487;34.256065;0.648710;-0.119416;7.500000;0.000000
383.160025;-20.267413;34.375159;0.624512;-0.122481;7.500000;0.000000
383.360004;-20.103449;34.490276;0.599617;-0.126079;7.500000;0.000000
383.559983;-19.936659;34.601195;0.573984;-0.129891;7.500000;0.000000
383.759963;-19.767109;34.707695;0.547577;-0.133902;7.500000;0.000000
383.959942;-19.594866;34.809552;0.520365;-0.138096;7.500000;0.000000
384.159921;-19.419994;34.906546;0.492316;-0.142450;7.500000;0.000000
384.359900;-19.242560;34.998455;0.463404;-0.146938;7.500000;0.000000
384.559879;-19.062630;35.085056;0.433605;-0.151525;7.500000;0.000000
384.759858;-18.880269;35.166129;0.402900;-0.156175;7.500000;0.000000
384.959837;-18.695544;35.241450;0.371278;-0.160839;7.500000;0.000000
385.159816;-18.508277;35.310919;0.339237;-0.159457;7.500000;0.000000
385.359796;-18.318858;35.374400;0.307571;-0.157564;7.500000;0.000000
385.559775;-18.127503;35.431897;0.276269;-0.155762;7.500000;0.000000
385.759754;-17.934401;35.483424;0.245309;-0.154068;7.500000;0.000000
385.959733;-17.739742;35.528994;0.214665;-0.152496;7.500000;0.000000
386.159712;-17.543716;35.568621;0.184312;-0.151058;7.500000;0.000000
386.359691;-17.346514;35.602319;0.154222;-0.149765;7.500000;0.000000
386.559670;-17.148325;35.630102;0.124366;-0.148626;7.500000;0.000000
386.759650;-16.949340;35.651983;0.094713;-0.147649;7.500000;0.000000
386.959629;-16.749748;35.667976;0.065231;-0.146840;7.500000;0.000000
387.159608;-16.549847;35.678079;0.035710;-0.148289;7.500000;0.000000
387.359587;-16.349741;35.682244;0.005853;-0.150090;7.500000;0.000000
387.559566;-16.149627;35.680397;-0.024383;-0.152102;7.500000;0.000000
387.759545;-15.949711;35.672462;-0.055033;-0.154310;7.500000;0.000000
387.959524;-15.750197;35.658364;-0.086134;-0.156699;7.500000;0.000000
388.159504;-15.551290;35.638028;-0.117719;-0.159249;7.500000;0.000000
388.359483;-15.353195;35.611379;-0.149818;-0.161939;7.500000;0.000000
388.559462;-15.156116;35.578342;-0.182458;-0.164743;7.500000;0.000000
388.759441;-14.960259;35.538841;-0.215663;-0.167633;7.500000;0.000000
388.959420;-14.765829;35.492801;-0.249452;-0.170575;7.500000;0.000000
389.159399;-14.573448;35.440305;-0.283239;-0.168088;7.500000;0.000000
389.359378;-14.382865;35.381368;-0.316510;-0.165477;7.500000;0.000000
389.559357;-14.194219;35.316132;-0.349290;-0.162975;7.500000;0.000000
389.759337;-14.007667;35.244742;-0.381606;-0.160604;7.500000;0.000000
389.959316;-13.823364;35.167344;-0.413487;-0.158386;7.500000;0.000000
390.159295;-13.641467;35.084085;-0.444965;-0.156337;7.500000;0.000000
390.359274;-13.462131;34.995110;-0.476074;-0.154472;7.500000;0.000000
390.559253;-13.285513;34.900566;-0.506851;-0.152804;7.500000;0.000000
390.759232;-13.111769;34.800598;-0.537331;-0.151342;7.500000;0.000000
390.959211;-12.941055;34.695353;-0.567556;-0.150096;7.500000;0.000000
391.159191;-12.773594;34.585012;-0.597669;-0.150309;7.500000;0.000000
391.359170;-12.609526;34.469667;-0.627868;-0.150881;7.500000;0.000000
391.559149;-12.449059;34.349437;-0.658206;-0.151763;7.500000;0.000000
391.759128;-12.292402;34.224442;-0.688736;-0.152951;7.500000;0.000000
391.959107;-12.139763;34.094803;-0.719512;-0.154441;7.500000;0.000000
392.159086;-11.991354;33.960642;-0.750584;-0.156228;7.500000;0.000000
392.359065;-11.847383;33.822079;-0.782006;-0.158305;7.500000;0.000000
392.559045;-11.708060;33.679234;-0.813825;-0.160663;7.500000;0.000000
392.759024;-11.573594;33.532230;-0.846093;-0.163291;7.500000;0.000000
392.959003;-11.444195;33.381186;-0.878854;-0.166175;7.500000;0.000000
393.158982;-11.319294;33.225348;-0.911107;-0.156209;7.500000;0.000000
393.358961;-11.199391;33.065797;-0.941202;-0.145294;7.500000;0.000000
393.558940;-11.084182;32.902862;-0.969085;-0.134124;7.500000;0.000000
393.758919;-10.973333;32.736839;-0.994734;-0.122830;7.500000;0.000000
393.958898;-10.866511;32.568023;-1.018142;-0.111515;7.500000;0.000000
394.158878;-10.763381;32.396708;-1.039314;-0.100254;7.500000;0.000000
394.358857;-10.663611;32.223190;-1.058261;-0.089095;7.500000;0.000000
394.558836;-10.566866;32.047763;-1.075003;-0.078065;7.500000;0.000000
394.758815;-10.472813;31.870722;-1.089559;-0.067171;7.500000;0.000000
394.958794;-10.381123;31.692371;-1.101948;-0.056455;7.500000;0.000000
395.158773;-10.291801;31.513640;-1.112491;-0.049077;7.500000;0.000000
395.358752;-10.204225;31.334020;-1.121560;-0.041689;7.500000;0.000000
395.558732;-10.118131;31.153640;-1.129154;-0.034301;7.500000;0.000000
395.758711;-10.033256;30.972632;-1.135274;-0.026921;7.500000;0.000000
395.958690;-9.949336;30.791124;-1.139920;-0.019550;7.500000;0.000000
396.158669;-9.866107;30.609246;-1.143094;-0.012191;7.500000;0.000000
396.358648;-9.783305;30.427130;-1.144798;-0.004840;7.500000;0.000000
396.558627;-9.700666;30.244905;-1.145031;0.002503;7.500000;-0.004374
396.758606;-9.617926;30.062700;-1.143796;0.009843;7.499883;-0.260391
396.958586;-9.534824;29.880649;-1.141093;0.016748;7.492937;-0.498758
397.158565;-9.451220;29.698924;-1.138320;0.010982;7.479614;-0.720171
397.358544;-9.367216;29.517381;-1.136700;0.005218;7.460334;-0.925394
397.558523;-9.283024;29.335929;-1.136232;-0.000546;7.435487;-1.115312
397.758502;-9.198856;29.154477;-1.136918;-0.006311;7.405430;-1.291039
397.958481;-9.114925;28.972935;-1.138757;-0.012080;7.370483;-1.453290
398.158460;-9.031442;28.791210;-1.141750;-0.017853;7.330946;-1.600904
398.358439;-8.948619;28.609213;-1.145898;-0.023632;7.287144;-1.732484
398.558419;-8.866668;28.426852;-1.151200;-0.029414;7.239444;-1.846436
398.758398;-8.785802;28.244036;-1.157659;-0.035200;7.188258;-1.941033
398.958377;-8.706229;28.060667;-1.165268;-0.039951;7.134054;-2.014495
399.158356;-8.627943;27.876574;-1.171598;-0.023333;7.077359;-2.065131
399.358335;-8.550521;27.692129;-1.174603;-0.006712;7.018764;-2.091530
399.558314;-8.473356;27.507601;-1.174283;0.009916;6.958916;-2.092823
399.758293;-8.395839;27.323258;-1.170636;0.026561;6.898513;-2.077346
399.958273;-8.317361;27.139371;-1.163660;0.043227;6.838028;-2.061796
400.158252;-8.237314;26.956208;-1.153353;0.059905;6.777462;-2.025517
400.358231;-8.155090;26.774039;-1.139714;0.076565;6.717430;-1.971433
400.558210;-8.070079;26.593132;-1.122751;0.093146;6.658482;-1.902526
400.758189;-7.981675;26.413756;-1.102479;0.109550;6.601094;-1.821664
400.958168;-7.889216;26.236085;-1.078918;0.125603;6.545675;-1.731494
401.158147;-7.791444;26.059263;-1.051946;0.141531;6.492560;-1.634396
401.358127;-7.688673;25.885343;-1.021657;0.158522;6.442022;-1.608688
401.558106;-7.580570;25.715089;-0.987876;0.176670;6.391888;-1.702131
401.758085;-7.466802;25.549266;-0.950422;0.196003;6.338411;-1.815438
401.958064;-7.347036;25.388638;-0.909118;0.216447;6.280872;-1.939675
402.158043;-7.220940;25.233969;-0.863805;0.237802;6.218807;-2.055316
402.358022;-7.088182;25.086025;-0.814360;0.259700;6.152359;-2.160010
402.558001;-6.948428;24.945569;-0.760724;0.281576;6.081744;-2.251229
402.757980;-6.801346;24.813366;-0.702927;0.302644;6.007263;-2.322812
402.957960;-6.646988;24.690466;-0.641364;0.316053;5.929434;-2.179078
403.157939;-6.486892;24.578331;-0.581201;0.299360;5.855480;-2.034425
403.357918;-6.319803;24.475342;-0.524103;0.282384;5.785582;-1.884349
403.557897;-6.146338;24.381298;-0.470034;0.265690;5.720079;-1.724883
403.757876;-5.967113;24.296001;-0.418895;0.249703;5.659454;-1.562523
403.957855;-5.782743;24.219250;-0.370540;0.234717;5.603969;-1.413364
404.157834;-5.593845;24.150846;-0.324788;0.220925;5.553304;-1.240487
404.357814;-5.401033;24.090588;-0.281441;0.208437;5.508452;-1.048192
404.557793;-5.204923;24.038277;-0.240286;0.197304;5.470266;-0.841556
404.757772;-5.006132;23.993713;-0.201106;0.187539;5.439414;-0.625484
404.957751;-4.805151;23.956675;-0.163624;0.181853;5.416369;-0.404240
405.157730;-4.601917;23.927108;-0.124817;0.196456;5.401424;-0.181253
405.357709;-4.398051;23.905805;-0.082829;0.213664;5.394709;0.031919
405.557688;-4.194359;23.893493;-0.037235;0.233656;5.395892;0.222462
405.757668;-3.991647;23.890898;0.012408;0.256560;5.404130;0.390248
405.957647;-3.790725;23.898747;0.066547;0.282383;5.418552;0.542029
406.157626;-3.592397;23.917766;0.125614;0.310927;5.438520;0.691398
406.357605;-3.397472;23.948682;0.189989;0.341666;5.463884;0.822139
406.557584;-3.206756;23.992222;0.259953;0.373618;5.493892;0.936249
406.757563;-3.021056;24.049112;0.335623;0.405232;5.527867;1.035757
406.957542;-2.841090;24.120117;0.416803;0.425439;5.565211;1.122638
407.157521;-2.666920;24.205717;0.495478;0.384346;5.605406;1.198765
407.357501;-2.498859;24.304532;0.566137;0.340190;5.648011;1.265892
407.557480;-2.336503;24.415153;0.628613;0.295963;5.692656;1.394076
407.757459;-2.179448;24.536175;0.683051;0.253569;5.741420;1.542488
407.957438;-2.027289;24.666188;0.729785;0.213969;5.794898;1.675612
408.157417;-1.879623;24.803787;0.769231;0.177426;5.852437;1.825970
408.357396;-1.736045;24.947565;0.801814;0.143736;5.914501;1.976281
408.557375;-1.596151;25.096114;0.827911;0.112404;5.980949;2.124418
408.757355;-1.459537;25.248027;0.847825;0.082755;6.051565;2.267729
408.957334;-1.325868;25.401817;0.861820;0.057629;6.126045;2.402949
409.157313;-1.194982;25.556130;0.872604;0.048899;6.203992;2.526149
409.357292;-1.066184;25.711057;0.881549;0.039843;6.284892;2.540001
409.557271;-0.939096;25.866440;0.888616;0.030517;6.365199;2.414343
409.757250;-0.813345;26.022123;0.893772;0.020972;6.440605;2.261614
409.957229;-0.688555;26.177947;0.896992;0.011260;6.510449;2.100506
410.157209;-0.564350;26.333755;0.898258;0.001430;6.574653;1.951855
410.357188;-0.440356;26.489390;0.897558;-0.008469;6.633756;1.773905
410.557167;-0.316197;26.644695;0.894888;-0.018388;6.687018;1.570909
410.757146;-0.191498;26.799511;0.890249;-0.028275;6.733833;1.349005
410.957125;-0.065867;26.953704;0.883724;-0.034204;6.773777;1.114936
411.157104;0.060936;27.107296;0.877904;-0.024248;6.806613;0.875178
411.357083;0.188598;27.260415;0.874059;-0.014336;6.832278;0.635324
411.557062;0.316817;27.413312;0.872184;-0.004469;6.850848;0.411114
411.757042;0.445292;27.566236;0.872273;0.005351;6.862838;0.209398
411.957021;0.573722;27.719438;0.874321;0.015127;6.868937;0.013214
412.157000;0.701805;27.873170;0.878322;0.024857;6.869322;-0.168431
412.356979;0.829241;28.027681;0.884271;0.034539;6.864417;-0.338253
412.556958;0.955728;28.183223;0.892162;0.044167;6.854555;-0.498742
412.756937;1.080965;28.340045;0.901986;0.053728;6.839989;-0.652154
412.956916;1.204685;28.498443;0.913787;0.065378;6.820896;-0.800521
413.156896;1.326518;28.658783;0.928919;0.084962;6.797385;-0.945650
413.356875;1.445562;28.821147;0.948032;0.104995;6.769507;-1.089128
413.556854;1.560996;28.985773;0.971204;0.125607;6.737256;-1.232315
413.756833;1.672002;29.152902;0.998526;0.146858;6.700578;-1.376330
413.956812;1.777759;29.322773;1.030091;0.168714;6.659375;-1.411589
414.156791;1.877448;29.495626;1.065977;0.191023;6.616849;-1.373952
414.356770;1.970250;29.671700;1.106235;0.213488;6.575194;-1.311165
414.556750;2.055346;29.851235;1.150865;0.235641;6.535194;-1.225354
414.756729;2.131914;30.034469;1.199792;0.256832;6.497589;-1.118612
414.956708;2.199100;30.221522;1.252644;0.269699;6.463070;-0.992780
415.156687;2.256292;30.412103;1.305652;0.263250;6.432278;-0.849310
415.356666;2.303540;30.605962;1.357647;0.258073;6.405819;-0.689169
415.556645;2.340814;30.802446;1.408856;0.254216;6.384268;-0.439590
415.756624;2.368087;31.000901;1.459512;0.251705;6.370483;-0.082014
415.956603;2.385330;31.200674;1.509850;0.250559;6.367908;0.265171
416.156583;2.392512;31.401111;1.560108;0.250781;6.376230;0.593388
416.356562;2.389607;31.601559;1.610524;0.252372;6.394814;0.849420
416.556541;2.376585;31.801364;1.661334;0.255322;6.421322;1.001931
416.756520;2.353416;31.999872;1.712774;0.259612;6.452449;1.137954
416.956499;2.320084;32.196394;1.764886;0.258394;6.487622;1.256245
417.156478;2.276870;32.390456;1.814222;0.237599;6.526230;1.355176
417.356457;2.224555;32.582227;1.859288;0.215671;6.567625;1.432863
417.556437;2.163990;32.771812;1.899990;0.193287;6.611111;1.487362
417.756416;2.096028;32.959318;1.936308;0.170942;6.655950;1.516952
417.956395;2.021522;33.144853;1.968281;0.148962;6.701372;1.530224
418.156374;1.941324;33.328523;1.995977;0.127524;6.746881;1.543558
418.356353;1.856287;33.510434;2.019482;0.106681;6.792479;1.547971
418.556332;1.767264;33.690693;2.038881;0.086388;6.837901;1.545916
418.756311;1.675107;33.869407;2.054250;0.066528;6.882964;1.539682
418.956291;1.580633;34.046746;2.065750;0.050814;6.927554;1.531412
419.156270;1.484405;34.222937;2.075443;0.045735;6.971621;1.523111
419.356249;1.386726;34.397951;2.084093;0.040557;7.015175;1.516657
419.556228;1.287760;34.571935;2.091685;0.035297;7.058278;1.513807
419.756207;1.187671;34.745037;2.098212;0.029972;7.101038;1.516191
419.956186;1.086624;34.917404;2.103664;0.024597;7.143610;1.525304
420.156165;0.984785;35.089184;2.108036;0.019185;7.186182;1.532657
420.356144;0.882318;35.260523;2.111324;0.013748;7.228708;1.510079
420.556124;0.779388;35.431569;2.113525;0.008297;7.270363;1.458213
420.756103;0.676159;35.602470;2.114637;0.002843;7.310363;1.378190
420.956082;0.572801;35.773365;2.114700;-0.001187;7.347967;1.271359
421.156061;0.469436;35.944339;2.114418;-0.001637;7.382487;1.139088
421.356040;0.366084;36.115417;2.114046;-0.002087;7.413279;0.982608
421.556019;0.262769;36.286595;2.113584;-0.002536;7.439738;0.802913
421.755998;0.159514;36.457871;2.113032;-0.002986;7.461289;0.623715
421.955978;0.056341;36.629242;2.112390;-0.003436;7.477988;0.447293
422.155957;-0.046727;36.800704;2.111657;-0.003886;7.489940;0.273772
422.355936;-0.149666;36.972255;2.110835;-0.004338;7.497246;0.103278
422.555915;-0.252455;37.143892;2.109922;-0.004791;7.500000;0.000000
422.755894;-0.355069;37.315612;2.108918;-0.005245;7.500000;0.000000
422.955873;-0.457502;37.487437;2.107839;-0.005163;7.500000;0.000000
423.155852;-0.559777;37.659391;2.106941;-0.003816;7.500000;0.000000
423.355832;-0.661902;37.831393;2.106312;-0.002467;7.500000;0.000000
423.555811;-0.763928;38.003420;2.105954;-0.001117;7.500000;0.000000
423.755790;-0.865902;38.175448;2.105865;0.000234;7.500000;0.000000
423.955769;-0.967874;38.347454;2.106047;0.001586;7.500000;0.000000
424.155748;-1.069893;38.519416;2.106500;0.002938;7.500000;0.000000
424.355727;-1.172008;38.691309;2.107222;0.004290;7.500000;0.000000
424.555706;-1.274269;38.863111;2.108215;0.005641;7.500000;0.000000
424.755685;-1.376723;39.034798;2.109478;0.006992;7.500000;0.000000
424.955665;-1.479420;39.206346;2.110972;0.007134;7.500000;0.000000
425.155644;-1.582356;39.377756;2.112154;0.004690;7.500000;0.000000
425.355623;-1.685458;39.549078;2.112848;0.002246;7.500000;0.000000
425.555602;-1.788643;39.720362;2.113052;-0.000198;7.500000;0.000000
425.755581;-1.891825;39.891658;2.112769;-0.002641;7.500000;0.000000
425.955560;-1.994920;40.063014;2.111996;-0.005083;7.500000;0.000000
426.155539;-2.097845;40.234482;2.110736;-0.007525;7.500000;0.000000
426.355519;-2.200516;40.406110;2.108987;-0.009967;7.500000;0.000000
426.555498;-2.302848;40.577949;2.106749;-0.012408;7.500000;0.000000
426.755477;-2.404757;40.750048;2.104023;-0.014848;7.500000;0.000000
426.955456;-2.506147;40.922433;2.100872;-0.015438;7.500000;0.000000
427.155435;-2.606992;41.095088;2.098089;-0.012401;7.500000;0.000000
427.355414;-2.707414;41.268002;2.095913;-0.009365;7.500000;0.000000
427.555393;-2.807517;41.441113;2.094344;-0.006330;7.500000;0.000000
427.755373;-2.907405;41.614358;2.093381;-0.003296;7.500000;0.000000
427.955352;-3.007183;41.787675;2.093025;-0.000263;7.500000;0.000000
428.155331;-3.106954;41.961001;2.093276;0.002770;7.500000;0.000000
428.355310;-3.206823;42.134275;2.094133;0.005803;7.500000;0.000000
428.555289;-3.306893;42.307433;2.095597;0.008836;7.500000;0.000000
428.755268;-3.407268;42.480414;2.097668;0.011869;7.500000;0.000000
428.955247;-3.508051;42.653154;2.100275;0.012939;7.500000;0.000000
429.155226;-3.609270;42.825634;2.102610;0.010409;7.500000;0.000000
429.355206;-3.710847;42.997903;2.104439;0.007880;7.500000;0.000000
429.555185;-3.812695;43.170011;2.105762;0.005351;7.500000;0.000000
429.755164;-3.914727;43.342008;2.106579;0.002821;7.500000;0.000000
429.955143;-4.016855;43.513947;2.106890;0.000292;7.500000;0.000000
430.155122;-4.118991;43.685878;2.106696;-0.002237;7.500000;0.000000
430.355101;-4.221049;43.857851;2.105995;-0.004767;7.500000;0.000000
430.555080;-4.322941;44.029917;2.104789;-0.007297;7.500000;0.000000
430.755060;-4.424579;44.202127;2.103077;-0.009828;7.500000;0.000000
430.955039;-4.525881;44.374541;2.100905;-0.011087;7.500000;0.000000
431.155018;-4.626812;44.547186;2.098781;-0.010163;7.500000;0.000000
431.354997;-4.727391;44.720033;2.096841;-0.009238;7.500000;0.000000
431.554976;-4.827648;44.893063;2.095086;-0.008314;7.500000;0.000000
431.754955;-4.927618;45.066260;2.093516;-0.007389;7.500000;0.000000
431.954934;-5.027331;45.239603;2.092130;-0.006464;7.500000;0.000000
432.154914;-5.126821;45.413076;2.090930;-0.005540;7.500000;0.000000
432.354893;-5.226118;45.586659;2.089915;-0.004615;7.500000;0.000000
432.554872;-5.325256;45.760334;2.089084;-0.003690;7.500000;0.000000
432.754851;-5.424266;45.934084;2.088439;-0.002765;7.500000;0.000000
432.954830;-5.523185;46.107897;2.088000;-0.001270;7.500000;0.000000
433.154809;-5.622069;46.281746;2.087987;0.001139;7.500000;0.000000
433.354788;-5.720993;46.455571;2.088456;0.003548;7.500000;0.000000
433.554767;-5.820037;46.629323;2.089406;0.005957;7.500000;0.000000
433.754747;-5.919285;46.802951;2.090839;0.008367;7.500000;0.000000
433.954726;-6.018820;46.976405;2.092753;0.010778;7.500000;0.000000
434.154705;-6.118723;47.149637;2.095149;0.013189;7.500000;0.000000
434.354684;-6.219078;47.322596;2.098028;0.015601;7.500000;0.000000
434.554663;-6.319968;47.495233;2.101389;0.018014;7.500000;0.000000
434.754642;-6.421474;47.667499;2.105232;0.020427;7.500000;0.000000
434.954621;-6.523683;47.839351;2.109463;0.020497;7.500000;0.000000
435.154601;-6.626593;48.010797;2.113221;0.017086;7.500000;0.000000
435.354580;-6.730089;48.181892;2.116296;0.013674;7.500000;0.000000
435.554559;-6.834055;48.352706;2.118689;0.010262;7.500000;0.000000
435.754538;-6.938373;48.523311;2.120400;0.006850;7.500000;0.000000
435.954517;-7.042928;48.693778;2.121429;0.003439;7.500000;0.000000
436.154496;-7.147604;48.864179;2.121776;0.000028;7.500000;0.000000
436.354475;-7.252284;49.034583;2.121440;-0.003382;7.500000;0.000000
436.554455;-7.356851;49.205064;2.120423;-0.006792;7.500000;0.000000
436.754434;-7.461190;49.375691;2.118724;-0.010201;7.500000;0.000000
436.954413;-7.565179;49.546523;2.116427;-0.011612;7.500000;0.000000
437.154392;-7.668769;49.717582;2.114238;-0.010276;7.500000;0.000000
437.354371;-7.772011;49.888858;2.112317;-0.008941;7.500000;0.000000
437.554350;-7.874947;50.060322;2.110662;-0.007607;7.500000;0.000000
437.754329;-7.977623;50.231943;2.109274;-0.006273;7.500000;0.000000
437.954308;-8.080084;50.403691;2.108153;-0.004939;7.500000;0.000000
438.154288;-8.182373;50.575538;2.107299;-0.003605;7.500000;0.000000
438.354267;-8.284535;50.747453;2.106711;-0.002272;7.500000;0.000000
438.554246;-8.386614;50.919407;2.106390;-0.000938;7.500000;0.000000
438.754225;-8.488655;51.091370;2.106336;0.000397;7.500000;0.000000
438.954204;-8.590718;51.263342;2.106511;0.000879;7.500000;0.000000
439.154183;-8.692824;51.435322;2.106626;0.000270;7.500000;0.000000
439.354162;-8.794933;51.607285;2.106619;-0.000340;7.500000;0.000000
439.554142;-8.897025;51.779246;2.106490;-0.000950;7.500000;0.000000
439.754121;-8.999080;51.951219;2.106239;-0.001560;7.500000;0.000000
439.954100;-9.101079;52.123219;2.105866;-0.002170;7.500000;0.000000
440.154079;-9.203001;52.295261;2.105372;-0.002780;7.500000;0.000000
440.354058;-9.304827;52.467359;2.104755;-0.003389;7.500000;0.000000
440.554037;-9.406537;52.639526;2.104016;-0.003999;7.500000;0.000000
440.754016;-9.508112;52.811779;2.103156;-0.004608;7.500000;0.000000
440.953996;-9.609527;52.984122;2.102205;-0.004517;7.500000;0.000000
441.153975;-9.710786;53.156552;2.101394;-0.003602;7.500000;0.000000
441.353954;-9.811923;53.329060;2.100765;-0.002686;7.500000;0.000000
441.553933;-9.912971;53.501628;2.100319;-0.001771;7.500000;0.000000
441.753912;-10.013960;53.674235;2.100056;-0.000856;7.500000;0.000000
441.953891;-10.114922;53.846863;2.099977;0.000058;7.500000;0.000000
442.153870;-10.215886;54.019491;2.100080;0.000973;7.500000;0.000000
442.353849;-10.316884;54.192101;2.100366;0.001888;7.500000;0.000000
442.553829;-10.417948;54.364673;2.100835;0.002803;7.500000;0.000000
442.753808;-10.519108;54.537187;2.101487;0.003718;7.500000;0.000000
442.953787;-10.620390;54.709617;2.102288;0.003921;7.500000;0.000000
443.153766;-10.721800;54.881960;2.103015;0.003350;7.500000;0.000000
443.353745;-10.823326;55.054234;2.103628;0.002780;7.500000;0.000000
443.553724;-10.924949;55.226453;2.104126;0.002209;7.500000;0.000000
443.753703;-11.026648;55.398630;2.104511;0.001638;7.500000;0.000000
443.953683;-11.128407;55.570777;2.104781;0.001067;7.500000;0.000000
444.153662;-11.230204;55.742907;2.104938;0.000496;7.500000;0.000000
444.353641;-11.332023;55.915033;2.104980;-0.000074;7.500000;0.000000
444.553620;-11.433843;56.087167;2.104908;-0.000645;7.500000;0.000000
444.753599;-11.535646;56.259323;2.104722;-0.001215;7.500000;0.000000
444.953578;-11.637399;56.431489;2.104442;-0.001390;7.500000;0.000000
445.153557;-11.739095;56.603666;2.104186;-0.001165;7.500000;0.000000
445.353537;-11.840755;56.775874;2.103976;-0.000941;7.500000;0.000000
445.553516;-11.942386;56.948107;2.103810;-0.000716;7.500000;0.000000
445.753495;-12.043994;57.120358;2.103689;-0.000492;7.500000;0.000000
445.953474;-12.145587;57.292621;2.103613;-0.000268;7.500000;0.000000
446.153453;-12.247170;57.464888;2.103582;-0.000044;7.500000;0.000000
446.353432;-12.348750;57.637154;2.103595;0.000180;7.500000;0.000000
446.553411;-12.450333;57.809412;2.103654;0.000404;7.500000;0.000000
446.753390;-12.551927;57.981656;2.103757;0.000629;7.500000;0.000000
446.953370;-12.653546;58.153896;2.103855;-0.000134;7.500000;0.000000
447.153349;-12.755163;58.326146;2.103658;-0.001829;7.500000;0.000000
447.353328;-12.856713;58.498427;2.103123;-0.003524;7.500000;0.000000
447.553307;-12.958139;58.670774;2.102249;-0.005219;7.500000;0.000000
447.753286;-13.059382;58.843222;2.101036;-0.006915;7.500000;0.000000
447.953265;-13.160385;59.015808;2.099484;-0.008610;7.500000;0.000000
448.153244;-13.261091;59.188568;2.097593;-0.010304;7.500000;0.000000
448.353224;-13.361442;59.361537;2.095363;-0.011998;7.500000;0.000000
448.553203;-13.461381;59.534751;2.092794;-0.013691;7.500000;0.000000
448.753182;-13.560849;59.708247;2.089887;-0.015383;7.500000;0.000000
448.953161;-13.659780;59.882029;2.086782;-0.014441;7.500000;0.000000
449.153140;-13.758204;60.056084;2.084219;-0.011187;7.500000;0.000000
449.353119;-13.856246;60.230371;2.082307;-0.007935;7.500000;0.000000
449.553098;-13.954016;60.404823;2.081046;-0.004684;7.500000;0.000000
449.753078;-14.051627;60.579373;2.080434;-0.001435;7.500000;0.000000
449.953057;-14.149189;60.753954;2.080472;0.001815;7.500000;0.000000
450.153036;-14.246816;60.928501;2.081160;0.005064;7.500000;0.000000
450.353015;-14.344617;61.102946;2.082497;0.008314;7.500000;0.000000
450.552994;-14.442706;61.277223;2.084485;0.011565;7.500000;0.000000
450.752973;-14.541193;61.451266;2.087123;0.014817;7.500000;0.000000
450.952952;-14.640207;61.625050;2.090230;0.014750;7.500000;0.000000
451.152931;-14.739744;61.798567;2.092899;0.011937;7.500000;0.000000
451.352911;-14.839690;61.971836;2.095006;0.009124;7.500000;0.000000
